userid,content,label
4977148,要真正保障每个公民的隐私权和安全，是需要靠法律和道德，靠每一个人的良知和社会组织的进步，以及科学技术的发展,4
4977148,注册名：当我们在网络上注册ID的时候，很容易暴露我们的身份信息,3
4977148,禁用cookies：网站搜集用户数据主要利用cookies，这是计算机自带的一项功能，用于辨别用户的身份,2
4977148,调整Cookie的安全级别，并作相应清理,5
4977148,多个邮箱：如果你频繁使用同一个邮箱在不同网站进行操作，数据挖掘和分析最终还是能找到你,5
4977148,在不同社交网站上使用不同姓名和邮箱能有效提高防止被机器认出的概率,5
4977148,不要主动上传敏感信息杜绝手机流氓软件：这种软件会后台默默上传你的通话记录和聊天短信等，而且能巧妙的避过杀毒软件的查杀,5
4977148,文件处理：电脑用户在删除文件以及处理废弃电脑时，一定要注意使用以下方法，对文件和电脑硬盘进行不可恢复性处理,5
4977148,完善法律：对个人来讲，要靠自觉与小心来防止隐私泄露,5
4977148,对国家和政府而言，加强立法，完善隐私保护机制是十分必要和有效的,4
4977148,"信息搜集制度改革：网站向用户收集资料,其目的是要对该信息的利用",4
4977148,对于一些对网站运营无用的信息，应该把选择权交回用户手中，让用户自己选择是否开放自己的信息,5
4977148,技术进步：信息在疯狂爆炸，然而防止隐私泄露的技术还是裹步不前,4
4977148,像PrivacyMark和TrackerScan这样的网络安全工具还有很大的上升空间,4
4977148,中国农业大学（http://www.cau.edu.cn）的TCP/IP协议类型：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议,2
4977148,该域名对应的实际IP地址：114.215.217.115,2
4977148,计算机：终端传输媒体：传输通道网络适配器：局域网中连接计算机和传输介质的接口，不仅能实现与局域网传输介质之间的物理连接和电信号匹配，还涉及帧的发送与接收、帧的封装与拆封、介质访问控制、数据的编码与解码以及数据缓存的功能等,1
4977148,网络连接设备：把网络中的通信线路连接起来网络操作系统：向网络计算机提供服务,1
4977148,网络协议从最基本的角度讲，就是规则,1
4977148,它规定了计算机通过网络进行通信的方式,1
4977148,例如，当一个计算机请求一个文件服务器上的某个文件时，计算机就必须都同意大量的规则，如工作站和服务器之间传送的数量、运送信息包的地址信息，用于保证信息成功到达的错误检查例程以及远程发送的用于作保证运送信息包以正确的顺序到达的时序，（常用的网络通信协议：TCP/IP、IPX/SPX、NETBIOS，分别称为传输控制协议/网际协议、互联网信息交换包/顺序信息交换包、网络基本输入/输出系统）,2
4977148,计算机网络是一个复杂的具有综合性技术的系统，为了允许不同系统实体互连和互操作，不同系统的实体在通信时都必须遵从相互均能接受的规则，这些规则的集合称为协议(Protocol),1
4977148,国际标准化组织ISO(InternationalStandardsOrganization)在80年代提出的开放系统互联参考模型OSI(OpenSystemInterconnection)，这个模型将计算机网络通信协议分为七层：物理层数据链路层网络层传输层会话层表示层应用层,1
4977148,电子商务是利用计算机技术、网络技术和远程通信技术，实现整个商务(买卖)过程中的电子化、数字化和网络化,1
4977148,由于音频信号是一种连续变化的模拟信号，而计算机只能处理和记录二进制的数字信号，因此，由自然音源而得的音频信号必须经过一定的变化和处理，变成二进制数据后才能送到计算机进行再编辑和存贮,3
4977148,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
4977148,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,1
4977148,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,1
4977148,然后对采样以后的信号幅值进行量化,1
4977148,最简单的量化方法是均衡量化，这个量化的过程由量化器来完成,1
4977148,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,1
4977148,采样/量化/编码/解码/存储,2
4977148,图像压缩可以是有损数据压缩也可以是无损数据压缩,3
4977148,对于如绘制的技术图、图表或者漫画优先使用无损压缩，这是因为有损压缩方法，尤其是在低的位速条件下将会带来压缩失真,2
4977148,如医疗图像或者用于存档的扫描图像等这些有价值的内容的压缩也尽量选择无损压缩方法,2
4977148,有损方法非常适合于自然的图像，例如一些应用中图像的微小损失是可以接受的(有时是无法感知的)，这样就可以大幅度地减小位速,2
4977148,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差,3
4977148,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
4977148,摄像头，麦克风，打印机，扫描仪,2
4977148,多媒体电脑不可缺少的有键盘，鼠标，显示器，显卡，声卡，扬声器等,1
4977148,多媒体计算机系统由多媒体计算机硬件和多媒体计算机软件两部分组成主要硬件：主机、软盘驱动器、硬盘驱动器、显示器、网卡之外，还要有音频信息处理硬件、视频信息处理硬件及光盘驱动器等部分,1
4977148,软件：多媒体计算机的操作系统必须在原基础上扩充多媒体资源管理与信息处理的功能,1
4977148,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,2
4977148,(1)文本:由语言文字和符号字符组成的数据文件,1
4977148,可以表达文字信息，说明的更加清楚,1
4977148,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
4977148,也叫点位图或位图图像,1
4977148,表达实际事物,1
4977148,(3)图形:矢量图形的简称,1
4977148,即生成一幅图形由数学方法组成的数据文件,1
4977148,一般可将图形看作是图像的抽象,1
4977148,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
4977148,人为创造的表现形式,1
4977148,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
4977148,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
4977148,选择查询：在查询设计器中，给出查询条件参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,2
4977148,这种查询完全由用户控制,2
4977148,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,2
4977148,分为单参数和多参数，在条件行写[参数内容]操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,1
4977148,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,1
4977148,交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,1
4977148,方便分析和使用,1
4977148,可采取交叉别查询向导和设计视图完成,5
4977148,1.设置字段的输入掩码：用来限制用户输入数据的格式，并可对数据输入做更多的控制以保证输入正确的数据,5
4977148,可使用掩码向导，也可自定义输入掩码,5
4977148,2.设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容，如:性别只允许输入“男”或“女”，成绩的值在0—100之间等，这些通过设置有效性规则和有效性文本实现,5
4977148,3.默认值：添加新记录时自动向此字段分配指定值,1
4977148,Access的主要数据类型及其使用：1.文本型：用来存放字符串数据，最大长度为255个字符,2
4977148,文本型数字不能进行计算,2
4977148,2.备注型：存放字符长度超过255个字符，最多存储64000个字符,2
4977148,不受文本长度限制,2
4977148,3.数字型：用来存储由整数、实数等可以进行计算的数据,2
4977148,4.日期/时间型：用于存放日期、时间、或日期时间的组合,2
4977148,5.货币型：用于存放具有双精度属性(小数位数15位)的货币数据,2
4977148,6.自动编号型：自动编号型字段用于存放系统为记录绑定的顺序号,2
4977148,7.是/否型：用于存放逻辑数据，表示“是/否”或“真/假”,2
4977148,8.OLE对象：用来链接或嵌入OLE对象,2
4977148,1次只能添加1个,2
4977148,9.超级链接型：超链接型字段存放超链接地址,2
4977148,10.查阅向导型：通过一个列表进行选择内容而不是输入,2
4977148,11.附件型：声音、视频和照片文件,2
4977148,建表方法：1、使用设计器创建表2、使用数据表视图创建表3、通过数据导入创建表建表要素：字段名称、数据类型、字段大小三种视图模式：列表视图、设计视图、数据表视图,5
4977148,作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能,3
4977148,"根据分析系统的实际需求决策构建数据库逻辑关系模型,定义数据库物体结构及其关系",5
4977148,它关联着数据仓库的逻辑模型和物理模型两方,4
4977148,构成：数据结构数据操作约束条件,1
4977148,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型数据库概念模型的设计方法：采用E/R图设计,3
4977148,数据库的特点：1、数据共享性2、数据冗余度小3、数据一致性,3
4977148,4、具有数据完整性措施,5
4977148,5、可以采用交互式或程序方式操作数据库系统的构成：DBS（数据库系统）=OS（操作系统）+DB（数据）+DBMS（数据库管理喜用）+DBA（数据库管理员）,5
4977148,人工管理阶段：数据在程序中特点：数据在计算机内部不保留；无数据管理软件，数据的管理由应用程序完成；数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享；数据不具独立性，完全依赖于应用程序；数据无结构，数据控制能力应用程序自己控制文件系统阶段：数据文件特点：数据可长期保存在外存上,2
4977148,数据与程序有了一定的独立性，但独立性差，数据的逻辑结构改变必须修改应用程序,3
4977148,数据访问按文件名，存取以记录为单位，共享性差、冗余度大,3
4977148,记录内有结构，整体无结构?数据库技术阶段：数据库特点：数据结构化，数据的共享性高，冗余度低，易扩充，数据独立性高，数据由DBMS统一管理和控制,3
4977148,醒目原则、自然原则、适当原则、简介原则、创意原则,1
4977148,合理恰当的使用动画，对动画设计时要注意场合以及动画的频度，有些场合不适宜复杂的动画，只需要简单的就可以，有些场合需要对对象使用复杂动画来变换效果,5
4977148,准备好关于家乡的文字、图片等等素材，然后选择合适的模板，第一页标题页可以选择有家乡特色的美景作为背景图片，然后可以介绍家乡所处地域，可以以地图形式标出，后面可以逐步介绍家乡的特色、特产等等各个方面，当然中间要用好已有的素材,5
4977148,次要坐标轴可以更精确的定位图标的X，Y轴，可以更清晰的分析数据,3
4977148,进入“图标选项”，选择“坐标抽”，分类（X）轴点“自动”,5
4977148,不同的通配符含义不同，？代表单个字符，*代表任意字符,2
4977148,主要可以采用鼠标操作或键盘操作，键盘操作一般要采用组合键,3
4977148,具体操作如下：选定一个单词：在要选定的单词中双击鼠标选定一个句子：按住Ctrl，单击句中任意位置选定一行：在该行的文本选择区单击鼠标或Shift+End选定连续多行：在文本选择区单击第一行并拖到最后一行选定一个段落：双击该段对应的文本选择区或在段落中任意处三击选定任意连续文本：使用鼠标从文本的第一个字符拖动到最后一个字符选定整个文档：在文本选择区的任意位置三击鼠标或Ctrl+A选定矩形文本区：按住Alt，使用鼠标从选定区域的左上角拖动到右下角,5
4977148,图文混排:就是将文字与图片混合排列，图片在文字周围、下方、上方等,2
4977148,"有9周环绕方式：1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕""",1
4977148,格式刷：格式刷位于“格式”工具栏上，就是一把“刷子”,1
4977148,用它“刷”格式，可以快速将指定段落或文本的格式延用到其他段落或文本上,2
4977148,样式：属于已经预设好的内容，直接套用，方便简洁，节约时间,1
4977148,节：文档的一部分，可在其中设置某些页面格式选项,1
4977148,若要更改例如行编号、列数或页眉和页脚等属性，请创建一个新的节,2
4977148,分栏：一个页面分开多个版面，节约版面，易阅读查看,1
4977148,项目符号：放在文本或图形前以添加强调效果的点或其他符号,1
4977148,编号：给顺序号作为一种识别的方法，文本编号易于阅读，查看分析而且非常整齐,1
4977148,WORD中的以下文档视图：页面视图：此视图为文档默认视图，显示的文档页面与打印时完全相同.,2
4977148,阅读视图：可自由调节页面显示比例，列宽和布局，导航搜索，更改页面颜色，不允许对文档编,2
4977148,WEB版式视图：类似网页，不显示页码和章节号信息，超链接显示为带下划线文,2
4977148,大纲视图：显示文档的大纲，可创建大纲并检查WORD文档结构，进行文本“升级”,2
4977148,草稿视图：不显示页眉，页脚等信,2
4977148,批注：对部分文字或操作（删除、增加文字等）进行注解、诠释,1
4977148,修订：修订是指修改格式、删除或增加内容,1
4977148,修订也是一种操作，所以修订的过程在修订完成后也将以批注的形式在文段附近展示,3
4977148,段落格式的主要设置内容：段落缩进、段落对齐、段落间距和行距、首字下沉、项目符号和段落编号、边框和底纹,2
4977148,字符格式的主要设置内容：字体，字号，字型的设置(加粗、下划线、倾斜)，颜色、字符间距、缩放比例、文字效果、底纹、边框等,2
4977148,记事本只能输入文字，不能插入图片，文件格式txt,3
4977148,记事本用于纯文本文档的编辑，功能没有写字板强大，适于编写一些篇幅短小的文件，由于它使用方便、快捷，应用也是比较多的写字板是windows自带的缩水版word，有基本功能，格式rtf或txt,3
4977148,“写字板”是一个使用简单，但却功能强大的文字处理程序，用户可以利用它进行日常工作中文件的编辑,4
4977148,它不仅可以进行中英文文档的编辑，而且还可以图文混排，插入图片、声音、视频剪辑等多媒体资料,4
4977148,"Word具有强大的文字编辑能力,功能最为强大",4
4977148,支持文字、图片、表格等的混合编辑,2
4977148,程序设计是数据结构的基础和实现方法,1
4977148,数据结构完全可以只讲数据的存储方法和算法的逻辑逻辑过程，可以不涉及具体实现过程，在实现一种数据的存储和一个算法的求解过程时，你可以选择应用不同的程序设计语言来达到目的，同一个算法，既可以使用VB实现，也可以选择C、C++、JAVA、或者C#来实现，而在选定某一工具来实现算法时，程序设计的具体指令和方法是由所选择的程序设计语言的语法决定,2
4977148,顺序结构：几个连续的处理步骤依次排列结构；选择结构：由某个逻辑判定式的取值（条件）决定两个处理中的一个执行；循环结构,2
4977148,c/c++主要是底层的开发，比如操作系统或大型游戏，执行效率高vb界面化，简单，初学者入门的语言，执行速度慢，可以用于一些应用程序dephi，界面化，主要用于桌面软件的编写，有时还是编写木马的选择,2
4977148,java，目前用于大型企业的网页开发系统或手机平台游戏上，开发效率高c#，主要用于编写.asp网页的管理系统，语法与c类似,2
4977148,office：办公软件360安全卫士：系统安全软件谷歌输入法：打字软件QQ：聊天软件,2
4977148,"系统工具：（1）系统还原，（2）磁盘清理和碎片整理记事本：Windows附件中用来创建编辑文本文件的程序,生成.TXT扩展名纯文本文件",1
4977148,写字板：”能创建打开Word文档、RTF文档和文本格式文件等画图：画图,1
4977148,"Shift+左键单击任务栏图标，打开一个新的实例；鼠标中键单击任务栏图标，作用同上；Ctrl+Shift+左键单击任务栏图标，以管理员权限打开一个新的实例；Shift+右键单击任务栏图标，打开像XP/Vista那样的窗口控制菜单(即最大化,最小化,关闭等);对于未打开的快捷方式，则弹出针对快捷方式的右键菜单；shift+右键单击任务栏分组，打开像XP/Vista那样的窗口控制菜单(即最大化组,最小化组,关闭组)；ctrl+在任务栏分组上滚动滚轮，在本组中的不同窗口/标签之间切换",5
4977148,.,6
4977148,虽然各个窗口不尽相同，但都由标题栏、菜单栏、工具栏、工作区、状态栏和边框组成,3
4977148,DOS操作系统?UNIX操作系统?Linux操作系统?Windows操作系统,1
4779386,老师，您好！现在成绩出来了，请问什么时候能拿到证书？,6
4779386,"压缩的原理：是把文件的二进制代码压缩，把相邻的0,1代码减少，比如有000000,可以把它变成6个0的写法60,来减少该文件的空间",2
4779386,下载技术演变：1.主从架构方式2.断点续传方式3.多线程并行方式：如网络蚂蚁4.镜像服务器方式主要压缩工具：winrar、360压缩、WinZip、7/Zip,2
4779386,系统工具软件：磁盘碎片的清理与整理、任务管理器等压缩软件工具：用于文件的存储与传输下载工具：下载资源，加快下载速度多媒体工具：视频播放工具、音乐播放器等安全工具：查杀毒软件，聊天工具：方便交流沟通,2
4779386,智能手机出货将远超传统手机终端将向定制化发展终端融合化和云化发展趋势更加明显行业应用专用终端将是新兴市场终端紧密服务于业务将是大势所趋未来终端的竞争将是平台竞争,4
4779386,1.不熟悉的网站不要随意点开，更不要随便输入账户和密码2.如需进行支付或重要操作时，免费WIFI不要连，尽量采用数据接入方式3.在网站注册时，不要留有过详细的个人信息，尤其是身份证信息等重要信息4.在公用电脑上登陆过，一定要清除COOKIES和表单信息5.不要安装流氓软件，打开邮件或消息的链接要留心等,5
4779386,1、2014年4月，国内某黑客对国内两个大型物流公司的内部系统发起网络攻击，非法获取快递用户个人信息1400多万条，并出售给不法分子,2
4779386,而有趣的是，该黑客贩卖这些信息仅获利1000元,2
4779386,根据媒体报道，该黑客仅是一名22岁的大学生，正在某大学计算机专业读大学二年级,2
4779386,2、2014年3月22日，有安全研究人员在第三方漏洞收集平台上报了一个题目为“携程安全支付日志可遍历下载导致大量用户银行卡信息泄露（包含持卡人姓名身份证、银行卡号、卡CVV码、6位卡Bin）”的漏洞,2
4779386,上报材料指出携程安全支付日志可遍历下载，导致大量用户银行卡信息泄露，并称已将细节通知厂商并且等待厂商处理中,2
4779386,一石激起千层浪，该漏洞立即引发了关于“电商网站存储用户信用卡等敏感信息，并存在泄漏风险”等问题的热议,2
4779386,注册名：当我们在网络上注册ID的时候，很容易暴露我们的身份信息,1
4779386,禁用cookies：网站搜集用户数据主要利用cookies，这是计算机自带的一项功能，用于辨别用户的身份,1
4779386,调整Cookie的安全级别，并作相应清理,5
4779386,多个邮箱：如果你频繁使用同一个邮箱在不同网站进行操作，数据挖掘和分析最终还是能找到你,3
4779386,在不同社交网站上使用不同姓名和邮箱能有效提高防止被机器认出的概率,5
4779386,不要主动上传敏感信息杜绝手机流氓软件：这种软件会后台默默上传你的通话记录和聊天短信等，而且能巧妙的避过杀毒软件的查杀,5
4779386,文件处理：电脑用户在删除文件以及处理废弃电脑时，一定要注意使用以下方法，对文件和电脑硬盘进行不可恢复性处理,5
4779386,中国农业大学（http://www.cau.edu.cn）的TCP/IP协议类型：TCP/传输控制协议、IP/网际协议、HTTP/超文本传输协议,2
4779386,该域名对应的实际IP地址：114.215.217.115,1
4779386,局域网组网主要设备和功用：1、宽带路由器：一个作用是连通不同的网络，另一个作用是选择信息传送的线路,2
4779386,2、交换机：主要功能就是实现多台计算机的互连互通，相当于文前提到的“中间人”的作用,2
4779386,3、网卡、网线：作用是将数据分解为数据包再发送至网络,2
4779386,1.全球最大的网络是因特网（Internet），它所采用的网络协议是TCP/IP协议,1
4779386,2.UDP协议：用户数句包协议3.ICMP协议：控制报文协议4.ARP协议：地址解析协议5.SOCKET协议：套接字,1
4779386,网络体系结构:是指通信系统的整体设计，它为网络硬件、软件、协议、存取控制和拓扑提供标准,1
4779386,OSI模型将计算机网络通信协议分为七层：由底向上为物理层数据链路层网络层传输层会话层表示层应用层,2
4779386,电子商务是利用计算机技术、网络技术和远程通信技术，实现整个商务（买卖）过程中的电子化、数字化和网络化,1
4779386,电子商务作为一种全新的商业应用形式，改变了传统商务的运作模式，极大地提高了商务效率，降低了交易的成本,4
4779386,然而，由于互联网开放性的特点，安全问题也自始至终制约着电子商务的发展,4
4779386,电子商务采用的主要安全技术手段：防火墙技术,1
4779386,数据加密技术,1
4779386,数字签名技术,1
4779386,由于音频信号是一种连续变化的模拟信号，而计算机只能处理和记录二进制的数字信号，因此，由自然音源而得的音频信号必须经过一定的变化和处理，变成二进制数据后才能送到计算机进行再编辑和存贮,3
4779386,PCM(PulseCodeModulation)脉冲编码调制是一种模数转换的最基本编码方法,1
4779386,它把模拟信号转换成数字信号的过程称为模/数转换，它主要包括:采样:在时间轴上对信号数字化;量化:在幅度轴上对信号数字化;编码:按一定格式记录采样和量化后的数字数据,2
4779386,编码的过程首先用一组脉冲采样时钟信号与输入的模拟音频信号相乘，相乘的结果即输入信号在时间轴上的数字化,3
4779386,然后对采样以后的信号幅值进行量化,3
4779386,最简单的量化方法是均衡量化，这个量化的过程由量化器来完成,4
4779386,对经量化器A/D变换后的信号再进行编码，即把量化的信号电平转换成二进制码组，就得到了离散的二进制输出数据序列x(n)，n表示量化的时间序列，x(n)的值就是n时刻量化后的幅值，以二进制的形式表示和记录,3
4779386,采样/量化/编码/解码/存储,2
4779386,图像压缩可以是有损数据压缩也可以是无损数据压缩,1
4779386,对于如绘制的技术图、图表或者漫画优先使用无损压缩，这是因为有损压缩方法，尤其是在低的位速条件下将会带来压缩失真,1
4779386,如医疗图像或者用于存档的扫描图像等这些有价值的内容的压缩也尽量选择无损压缩方法,2
4779386,有损方法非常适合于自然的图像，例如一些应用中图像的微小损失是可以接受的(有时是无法感知的)，这样就可以大幅度地减小位速,2
4779386,矢量图的清晰度与分辨率的大小无关，对矢量图进行缩放时，图形对象仍保持原有的清晰度和光滑度，不会发生任何偏差,1
4779386,位图：也叫做点阵图，删格图象，像素图，位图图像是由像素构成的，像素的多少将决定位图图像的显示质量和文件大小，位图图像的分辨率越高，其显示越清晰，文件所占的空间也就越大,1
4779386,数码相机、麦克风、摄像头、打印机、扫描仪、键盘、鼠标、显示器、显卡、声卡、音箱、触摸屏等,1
4779386,多媒体计算机系统由计算机硬件和软件两部分组成硬件包括主机、硬盘驱动器、显示器、网卡、扫描仪、音频信息处理硬件、视频信息处理硬件及光盘驱动器等,1
4779386,软件包括多媒体计算机的操作系统，在原基础上扩充多媒体资源管理与信息处理的功能,1
4779386,多媒体编辑工具包括字处理软件、绘图软件、图像处理软件、动画制作软件、声音编辑软件以及视频编辑软件,1
4779386,(1)文本:由语言文字和符号字符组成的数据文件,1
4779386,可以表达文字信息，说明的更加清楚,1
4779386,(2)图像:通过描述画面中各个像素的亮度和颜色等组成的数据文件,1
4779386,也叫点位图或位图图像,1
4779386,表达实际事物,1
4779386,(3)图形:矢量图形的简称,1
4779386,即生成一幅图形由数学方法组成的数据文件,1
4779386,一般可将图形看作是图像的抽象,1
4779386,(4)动画:将静态的图像、图形及连环图画等按一定时间顺序显示而形成连续的动态画面,1
4779386,人为创造的表现形式,1
4779386,(5)音频:声音信号，即相应于人类听觉可感知范围内的频率,1
4779386,(6)视频:可视信号，即计算机屏幕上显示出来的动态信息，如动态图形、动态图像、动画等,1
4779386,Access的查询类型：1、选择查询：在查询设计器中，给出查询条件2、参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,2
4779386,这种查询完全由用户控制,2
4779386,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,2
4779386,分为单参数和多参数，在条件行写[参数内容]3、操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,2
4779386,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,2
4779386,4、交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,2
4779386,方便分析和使用,2
4779386,可采取交叉别查询向导和设计视图完成,2
4779386,Access的主要设计过程：确定创建数据库的目的、确定数据库中需要的表、确定该表中需要的字段、确定主关键字和确定表之间的关系等步骤,2
4779386,Access的查询类型：1、选择查询：在查询设计器中，给出查询条件2、参数查询：是一种动态查询，这种查询会在一个查询窗口中输入查询条件，点确定，直接给出查询结果,2
4779386,这种查询完全由用户控制,2
4779386,参数查询一般创建在选择查询基础上，在运行查询时会出现一个或多个对话框，要求输入查询条件,2
4779386,分为单参数和多参数，在条件行写[参数内容]3、操作查询：用于创建新表或者对现有表中的数据进行修改和数据维护，能批量的对数据进行导出、删除操作,2
4779386,分为：?更新查询?追加查询?删除查询?生成表查询，这设计视图中进行相应查询操作即可，最后返回原数据表查看结果,2
4779386,4、交叉表查询：通常以一个字段作为表的行标题，以另一个字段的取值作为列标题，在行和列的交叉点单元格处获得数据的汇总信息，以达到数据统计的目的,2
4779386,方便分析和使用,2
4779386,可采取交叉别查询向导和设计视图完成,5
4779386,Access的主要设计过程：确定创建数据库的目的、确定数据库中需要的表、确定该表中需要的字段、确定主关键字和确定表之间的关系等步骤,5
4779386,1.设置字段的输入掩码：用来限制用户输入数据的格式，并可对数据输入做更多的控制以保证输入正确的数据,1
4779386,可使用掩码向导，也可自定义输入掩码,2
4779386,2.设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容，如:性别只允许输入“男”或“女”，成绩的值在0—100之间等，这些通过设置有效性规则和有效性文本实现,2
4779386,3.默认值：添加新记录时自动向此字段分配指定值,1
4779386,Access基本数据类型包括：文本、备注、数字、日期和时间、货币、是否、计算字段、超链接、附件、OLE对象和查阅等类型,2
4779386,1、文本型：用来存放字符串数据，存放最大长度为255个字符,2
4779386,设置字段大小属性可设置能输入的最大字符个数,2
4779386,包含文本或数字文本，其中文本型数字不能进行计算,2
4779386,2、数字型：数学计算的数值数据，用来存储由整数、实数等可以进行计算的数据,2
4779386,可以分为整型、长整型、单精度型、双精度型等,2
4779386,3、备注型：包含长度在64000个字符内的文本字符串，应用于长文本,2
4779386,4、日期和时间：表示从50年到9999年之间的任意日期和时间，用于存放日期和时间数据,2
4779386,5、货币型：小数点左达到15位，小数点右达到44位，货币计算,2
4779386,6、是否型：取“是”或“否”之一的逻辑值，只含两值之一的数据,2
4779386,7、计算字段：用于计算的结果,2
4779386,计算时必须引用同一张表中的其他字段,2
4779386,8、附件型：任何受支持的文件类型,2
4779386,它可以将图像、电子表格文件、文档、图表等各种文件附加到数据库记录中,2
4779386,9、OLE对象：用于存放图片等二进制信息,2
4779386,10、自动编号型：追加记录时能自动填充的一系列数字一般用于主关键字,2
4779386,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档,2
